"shore";"ref_ecotype";"distAlongPath";"length_mm";"test_sex";"dur_mean";"dur_max";"mountYN";"size_ratio";"size_ratio2";"log_male";"log_female";"shape";"y_rep";"y_rep_se";"preds";"uci_preds";"lci_preds";"y_preds"
"CZD";"crab";47.47549267;5.518475835;"male";NA;NA;0;0.643273552;0.413800863;1.708101705;2.351375257;-0.082187367;0.538;0.00831458968665823;0.532;0.565;0.497;1
"CZD";"crab";47.47549267;5.518475835;"male";NA;NA;0;0.698843403;0.488382102;1.708101705;2.406945108;-0.082187367;0.49425;0.00790615970084742;0.503;0.539;0.467;1
"CZC";"crab";47.97210057;4.628211943;"female";NA;NA;0;-1.121071361;1.256800995;2.653241965;1.532170604;-0.035081372;0.0095;0.0015339575471437;0.006;0.016;0.002;0
"CZC";"wave";47.97210057;4.628211943;"female";43;43;1;0.369019794;0.136175609;1.16315081;1.532170604;-0.035081372;0.627;0.00777096731302241;0.616;0.645;0.588;0
"CZC";"wave";47.97210057;4.628211943;"female";NA;NA;0;0.006114301;3.74e-05;1.526056303;1.532170604;-0.035081372;0.541;0.00807118220859039;0.544;0.57;0.518;0
"CZC";"crab";48.43907178;10.81798276;"female";125;125;1;0.129918021;0.016878692;2.251291799;2.38120982;-0.013518303;0.6015;0.00796678927410647;0.595;0.622;0.568;1
"CZC";"crab";48.43907178;10.81798276;"female";28.5;46;1;0.109083934;0.011899305;2.272125886;2.38120982;-0.013518303;0.59;0.00806214876341706;0.589;0.615;0.562;1
"CZC";"wave";48.43907178;10.81798276;"female";9;9;1;1.046208753;1.094552755;1.335001067;2.38120982;-0.013518303;0.284;0.00764675321254609;0.294;0.331;0.26;0
"CZC";"wave";48.43907178;10.81798276;"female";4;4;1;1.020233267;1.040875918;1.360976553;2.38120982;-0.013518303;0.308;0.00741781182076623;0.309;0.346;0.274;1
"CZC";"wave";48.47732076;3.99108858;"male";NA;NA;0;0.630839;0.397957844;1.384064021;2.014903021;-0.020762983;0.51875;0.00820892381848663;0.538;0.571;0.504;0
"CZC";"crab";48.47732076;3.99108858;"male";NA;NA;0;1.117371931;1.248520032;1.384064021;2.501435952;-0.020762983;0.24375;0.00710767583811752;0.255;0.289;0.223;0
"CZC";"wave";48.54031172;7.44261811;"male";NA;NA;0;-0.726288838;0.527495476;2.007222683;1.280933845;0.012111102;0.05525;0.00361284133759464;0.051;0.069;0.037;0
"CZC";"wave";48.54031172;7.44261811;"male";4;4;1;0.285312074;0.081402979;2.007222683;2.292534757;0.012111102;0.62475;0.00782931840195808;0.62;0.649;0.593;1
"CZC";"crab";48.54031172;7.44261811;"male";4;4;1;0.315165037;0.099329;2.007222683;2.32238772;0.012111102;0.62525;0.00765459062030042;0.62;0.649;0.593;0
"CZC";"crab";48.54031172;7.44261811;"male";NA;NA;0;0.443782415;0.196942832;2.007222683;2.451005098;0.012111102;0.59175;0.00777242478392396;0.604;0.633;0.575;1
"CZC";"crab";48.55280462;14.93460543;"female";29;55;1;0.261333997;0.068295458;2.442347035;2.703681032;-0.009695725;0.63025;0.0077132095931276;0.619;0.647;0.592;0
"CZC";"crab";48.55280462;14.93460543;"female";9;9;1;0.177952388;0.031667052;2.525728644;2.703681032;-0.009695725;0.599;0.00775014620452723;0.608;0.635;0.58;1
"CZC";"wave";48.55280462;14.93460543;"female";NA;NA;0;1.422747187;2.024209557;1.280933845;2.703681032;-0.009695725;0.13125;0.00552812090236762;0.138;0.184;0.099;0
"CZC";"wave";48.55280462;14.93460543;"female";31;53;1;1.245066009;1.550189368;1.458615023;2.703681032;-0.009695725;0.20625;0.00639827858624621;0.196;0.231;0.164;0
"CZB";"wave";48.61935589;8.814209192;"male";NA;NA;0;-0.672287703;0.451970756;2.1763651;1.504077397;-0.040137422;0.0695;0.00415286555543969;0.068;0.088;0.052;0
"CZB";"wave";48.61935589;8.814209192;"male";50;50;1;-0.304562923;0.092758574;2.1763651;1.871802177;-0.040137422;0.32025;0.00737808195931365;0.307;0.339;0.274;0
"CZB";"crab";48.61935589;8.814209192;"male";77;77;1;0.212397689;0.045112778;2.1763651;2.388762789;-0.040137422;0.5975;0.00775489987801451;0.614;0.641;0.586;1
"CZB";"crab";48.61935589;8.814209192;"male";NA;NA;0;0.30854155;0.095197888;2.1763651;2.48490665;-0.040137422;0.62425;0.00775847970510086;0.62;0.649;0.593;1
"CZD";"wave";48.66976666;3.972942411;"male";NA;NA;0;0.492295195;0.242354559;1.379506982;1.871802177;-0.096456947;0.59725;0.00779881831517062;0.591;0.62;0.562;1
"CZD";"crab";48.66976666;3.972942411;"male";NA;NA;0;1.200709848;1.441704139;1.379506982;2.58021683;-0.096456947;0.21925;0.00654259587359569;0.215;0.249;0.184;0
"CZD";"crab";48.77035476;7.214801024;"female";NA;NA;0;-0.253879786;0.064454946;2.2300144;1.976134614;-0.050274392;0.347;0.00765573330630453;0.352;0.384;0.319;0
"CZC";"crab";48.9164234;9.517113089;"female";NA;NA;0;-0.126454578;0.01599076;2.379546134;2.253091556;0.006116892;0.45675;0.0078770471207703;0.458;0.486;0.429;0
"CZC";"crab";48.9164234;9.517113089;"female";NA;NA;0;-0.264604917;0.070015762;2.517696473;2.253091556;0.006116892;0.349;0.00753750313355637;0.342;0.374;0.31;0
"CZC";"wave";48.9164234;9.517113089;"female";NA;NA;0;0.918090489;0.842890146;1.335001067;2.253091556;0.006116892;0.36525;0.0076141383721855;0.371;0.41;0.334;0
"CZD";"crab";49.23370843;4.565323626;"male";NA;NA;0;1.046459953;1.095078433;1.518489404;2.564949357;-0.08546419;0.303;0.00726711447124542;0.294;0.33;0.26;0
"CZB";"crab";49.42410241;3.148712088;"female";NA;NA;0;-1.175394212;1.381551554;2.32238772;1.146993508;-0.044026637;0.00675;0.00129480828971967;0.005;0.014;0.001;0
"CZB";"crab";49.42410241;3.148712088;"female";NA;NA;0;-1.378735136;1.900910575;2.525728644;1.146993508;-0.044026637;0.0035;0.000995263818916293;0.002;0.008;0;0
"CZB";"wave";49.42410241;3.148712088;"female";8.333333333;15;1;0.271524771;0.073725701;0.875468737;1.146993508;-0.044026637;0.617;0.00775764610158114;0.619;0.648;0.592;1
"CZB";"wave";49.42410241;3.148712088;"female";34;34;1;-0.593472667;0.352209806;1.740466175;1.146993508;-0.044026637;0.1005;0.00475453350994862;0.1;0.123;0.08;0
"CZC";"wave";49.46245639;4.165114298;"male";NA;NA;0;0.202496822;0.041004963;1.426743718;1.62924054;-0.040900933;0.61825;0.00787173820315924;0.612;0.639;0.585;1
"CZC";"crab";49.46245639;4.165114298;"male";NA;NA;0;0.989170061;0.978457409;1.426743718;2.415913778;-0.040900933;0.32175;0.00757428820000688;0.327;0.365;0.291;0
"CZC";"crab";49.46245639;4.165114298;"male";NA;NA;0;1.13820564;1.295512078;1.426743718;2.564949357;-0.040900933;0.25125;0.00685876228119969;0.244;0.278;0.213;0
"CZC";"crab";49.48776314;6.490961882;"female";NA;NA;0;-0.380881069;0.145070389;2.251291799;1.87041073;-0.03783064;0.23775;0.00673183212550205;0.241;0.273;0.21;0
"CZC";"crab";49.48776314;6.490961882;"female";NA;NA;0;-0.7686466;0.590817596;2.63905733;1.87041073;-0.03783064;0.039;0.00306138743435976;0.041;0.057;0.028;0
"CZC";"wave";49.48776314;6.490961882;"female";37;37;1;0.322848221;0.104230974;1.547562509;1.87041073;-0.03783064;0.61875;0.0078254337195123;0.62;0.648;0.592;0
"CZC";"crab";49.51321337;6.53065243;"female";22;22;1;-0.455637044;0.207605116;2.332143895;1.876506851;0.024830068;0.17925;0.00606539830836853;0.183;0.213;0.155;1
"CZC";"crab";49.51321337;6.53065243;"female";10;10;1;-0.649221793;0.421488937;2.525728644;1.876506851;0.024830068;0.075;0.0041651034827187;0.076;0.097;0.059;0
"CZC";"wave";49.51321337;6.53065243;"female";7;7;1;0.595573006;0.354707205;1.280933845;1.876506851;0.024830068;0.538;0.00788381497973276;0.554;0.585;0.521;0
"CZC";"wave";49.51321337;6.53065243;"female";1;1;1;0.49021249;0.240308285;1.386294361;1.876506851;0.024830068;0.5775;0.00781112609824798;0.592;0.621;0.562;0
"CZC";"wave";49.59049426;2.89960675;"male";4;4;1;0.296401429;0.087853807;1.064575124;1.360976553;-0.053659882;0.62775;0.00764425228673517;0.62;0.649;0.593;1
"CZC";"crab";49.59049426;2.89960675;"male";8;8;1;1.386429974;1.922188072;1.064575124;2.451005098;-0.053659882;0.14875;0.00562705742984997;0.148;0.192;0.11;0
"CZC";"crab";49.59049426;2.89960675;"male";3;3;1;1.395013717;1.946063272;1.064575124;2.459588842;-0.053659882;0.1415;0.00551153624300335;0.145;0.191;0.108;0
"CZB";"wave";49.78370307;3.965026644;"male";31;31;1;0.170049934;0.02891698;1.377512575;1.547562509;-0.034245247;0.60125;0.00794117760360815;0.606;0.633;0.578;1
"CZB";"wave";49.78370307;3.965026644;"male";43;43;1;0.554008837;0.306925791;1.377512575;1.931521412;-0.034245247;0.58625;0.00778815756289998;0.57;0.601;0.539;1
"CZB";"crab";49.78370307;3.965026644;"male";NA;NA;0;1.038401203;1.078277059;1.377512575;2.415913778;-0.034245247;0.2915;0.007462764321043;0.298;0.335;0.264;0
"CZB";"crab";49.78370307;3.965026644;"male";NA;NA;0;1.289715632;1.663366411;1.377512575;2.667228207;-0.034245247;0.18075;0.00608515543385406;0.179;0.216;0.146;0
"CZA";"crab";5.101611284;3.562701007;"female";NA;NA;0;-1.303618816;1.699422019;2.574137784;1.270518967;-0.103635193;0.00325;0.000900034382939129;0.002;0.01;0;0
"CZA";"wave";5.101611284;3.562701007;"female";35;35;1;0.11363777;0.012913543;1.156881197;1.270518967;-0.103635193;0.59725;0.00820063718243576;0.59;0.617;0.563;0
"CZD";"crab";5.856172265;5.982738066;"female";NA;NA;0;-0.581365408;0.337985737;2.370243741;1.788878334;-0.080113039;0.10325;0.00481177177990763;0.106;0.129;0.085;0
"CZD";"wave";5.856172265;5.982738066;"female";NA;NA;0;0.657476222;0.432274983;1.131402111;1.788878334;-0.080113039;0.5195;0.00790066722724473;0.525;0.559;0.49;1
"CZD";"wave";5.856172265;5.982738066;"female";NA;NA;0;0.480545514;0.230923991;1.30833282;1.788878334;-0.080113039;0.5915;0.00777316171263358;0.595;0.623;0.565;0
"CZD";"crab";5.940493119;4.240960282;"female";NA;NA;0;-1.056646227;1.116501248;2.501435952;1.444789725;-0.072645025;0.009;0.00149342143311733;0.009;0.019;0.003;0
"CZD";"wave";5.940493119;4.240960282;"female";NA;NA;0;0.346177437;0.119838818;1.098612289;1.444789725;-0.072645025;0.60925;0.00771563296969411;0.618;0.647;0.591;0
"CZD";"wave";5.940493119;4.240960282;"female";13;13;1;0.192026757;0.036874275;1.252762968;1.444789725;-0.072645025;0.60875;0.00774928533960035;0.61;0.637;0.583;0
"CZD";"crab";5.976531302;3.141427167;"female";NA;NA;0;-1.443086827;2.08249959;2.587764035;1.144677208;-0.089788734;0.0015;0.000611989487477682;0.001;0.007;0;0
"CZD";"wave";5.976531302;3.141427167;"female";NA;NA;0;0.269208471;0.072473201;0.875468737;1.144677208;-0.089788734;0.61125;0.00815618437689062;0.619;0.648;0.592;1
"CZD";"wave";5.976531302;3.141427167;"female";25;25;1;0.115057791;0.013238295;1.029619417;1.144677208;-0.089788734;0.58925;0.00777970052830297;0.591;0.617;0.564;1
"CZA";"wave";5.978892539;5.672838048;"female";NA;NA;0;0.650500262;0.423150591;1.085189268;1.73568953;-0.125122724;0.5195;0.00791696625699261;0.528;0.562;0.494;1
"CZC";"wave";50.03545023;3.52876228;"male";44;44;1;0.243130216;0.059112302;1.260947181;1.504077397;-0.059449078;0.6185;0.00827604910161383;0.617;0.645;0.59;1
"CZC";"crab";50.03545023;3.52876228;"male";NA;NA;0;1.145997928;1.31331125;1.260947181;2.406945108;-0.059449078;0.23875;0.00695628713181268;0.241;0.274;0.209;1
"CZC";"crab";50.03545023;3.52876228;"male";NA;NA;0;1.172666175;1.375145958;1.260947181;2.433613355;-0.059449078;0.214;0.00648548497637954;0.228;0.261;0.196;0
"CZC";"wave";50.06712982;5.712048516;"male";NA;NA;0;-0.307493193;0.094552064;1.742577719;1.435084525;0.006524038;0.30275;0.00739303783103313;0.304;0.337;0.271;0
"CZC";"wave";50.06712982;5.712048516;"male";NA;NA;0;-0.093919093;0.008820796;1.742577719;1.648658626;0.006524038;0.4695;0.00789195845478567;0.482;0.509;0.454;0
"CZC";"crab";50.06712982;5.712048516;"male";100;100;1;0.636968415;0.405728762;1.742577719;2.379546134;0.006524038;0.52425;0.00806292462441508;0.535;0.568;0.501;0
"CZC";"wave";50.08305721;12.27953077;"female";7.333333333;18;1;1.096946737;1.203292145;1.410986974;2.507933711;0.099444995;0.2695;0.00703577416170452;0.266;0.301;0.233;0
"CZC";"wave";50.08305721;12.27953077;"female";32.5;49;1;0.636131534;0.404663329;1.871802177;2.507933711;0.099444995;0.5405;0.00814929663152632;0.535;0.569;0.501;0
"CZB";"crab";50.76760582;3.638174109;"female";NA;NA;0;-1.097280852;1.204025268;2.388762789;1.291481937;-0.062637962;0.0085;0.00148084005960142;0.007;0.017;0.002;0
"CZB";"crab";50.76760582;3.638174109;"female";NA;NA;0;-1.193424712;1.424262544;2.48490665;1.291481937;-0.062637962;0.00475;0.00108726947613204;0.004;0.013;0.001;0
"CZB";"wave";50.76760582;3.638174109;"female";42;42;1;-0.212595459;0.045196829;1.504077397;1.291481937;-0.062637962;0.3975;0.00796279613075921;0.388;0.418;0.355;1
"CZB";"wave";50.76760582;3.638174109;"female";NA;NA;0;-0.413266155;0.170788915;1.704748092;1.291481937;-0.062637962;0.21925;0.0070614310856787;0.215;0.246;0.185;0
"CZC";"crab";50.90745038;10.97179135;"male";111;111;1;0.002567716;6.59e-06;2.395327556;2.397895273;-0.022880461;0.53425;0.00791118191444495;0.542;0.568;0.516;1
"CZC";"crab";50.90745038;10.97179135;"male";13.5;16;1;0.081210844;0.006595201;2.395327556;2.4765384;-0.022880461;0.579;0.00780736759395808;0.579;0.605;0.552;1
"CZD";"wave";50.93457364;7.114163877;"male";NA;NA;0;-0.627086642;0.393237657;1.962087709;1.335001067;0.009640926;0.0865;0.00451302222829833;0.085;0.107;0.066;0
"CZD";"crab";50.93457364;7.114163877;"male";NA;NA;0;0.610524521;0.372740191;1.962087709;2.57261223;0.009640926;0.5385;0.00816227655046604;0.547;0.579;0.514;1
"CZC";"wave";51.11211181;8.843154147;"male";NA;NA;0;-0.632081108;0.399526527;2.179643617;1.547562509;-0.019718035;0.09175;0.00472609665873676;0.083;0.105;0.065;0
"CZC";"crab";51.11211181;8.843154147;"male";12;12;1;0.17173164;0.029491756;2.179643617;2.351375257;-0.019718035;0.603;0.00821371248005924;0.606;0.633;0.579;1
"CZC";"crab";51.11211181;8.843154147;"male";45;45;1;0.354053197;0.125353666;2.179643617;2.533696814;-0.019718035;0.61625;0.00774607836193768;0.618;0.646;0.59;0
"CZB";"wave";51.19638173;2.91656169;"male";NA;NA;0;0.81666423;0.666940465;1.070405419;1.887069649;-0.034341559;0.43425;0.00813773337537939;0.434;0.474;0.396;1
"CZB";"wave";51.19638173;2.91656169;"male";NA;NA;0;1.092917607;1.194468895;1.070405419;2.163323026;-0.034341559;0.26175;0.00724148242282644;0.268;0.303;0.236;0
"CZB";"crab";51.19638173;2.91656169;"male";NA;NA;0;1.431030533;2.047848385;1.070405419;2.501435952;-0.034341559;0.12725;0.00526984840394391;0.136;0.183;0.097;0
"CZB";"crab";51.19638173;2.91656169;"male";1;1;1;1.546990414;2.39317934;1.070405419;2.617395833;-0.034341559;0.11725;0.00520580221680948;0.11;0.17;0.068;0
"CZC";"wave";51.22616714;10.80298534;"male";NA;NA;0;-1.04482145;1.091651861;2.379822516;1.335001067;-0.029019257;0.012;0.00173604732974497;0.009;0.02;0.004;0
"CZC";"crab";51.22616714;10.80298534;"male";69;69;1;0.071182582;0.00506696;2.379822516;2.451005098;-0.029019257;0.58125;0.00817755438602129;0.575;0.601;0.548;1
"CZC";"crab";51.22616714;10.80298534;"male";33;35;1;0.169622655;0.028771845;2.379822516;2.549445171;-0.029019257;0.60475;0.0077312225634489;0.606;0.633;0.578;1
"CZB";"wave";52.09071345;6.433377943;"male";NA;NA;0;0.010302436;0.00010614;1.861499741;1.871802177;-0.031740351;0.53725;0.0081201393124679;0.546;0.572;0.52;0
"CZB";"crab";52.09071345;6.433377943;"male";NA;NA;0;0.098595043;0.009720982;1.861499741;1.960094784;-0.031740351;0.57925;0.00785335905947147;0.585;0.611;0.558;0
"CZB";"crab";52.09071345;6.433377943;"male";11.6;22;1;0.410626144;0.16861383;1.861499741;2.272125886;-0.031740351;0.6155;0.00769283643613383;0.61;0.639;0.582;0
"CZD";"crab";52.11524134;3.600697501;"male";10;10;1;0.970164222;0.941218617;1.281127577;2.251291799;-0.023514259;0.33425;0.00760278558866154;0.339;0.377;0.303;1
"CZD";"crab";52.11524134;3.600697501;"male";NA;NA;0;1.203779073;1.449084056;1.281127577;2.48490665;-0.023514259;0.2035;0.00645150272912265;0.214;0.247;0.183;0
"CZD";"crab";53.42223445;6.795424399;"female";NA;NA;0;-0.508553223;0.25862638;2.424802726;1.916249503;-0.011972459;0.1545;0.00571538309310717;0.147;0.174;0.122;0
"CZD";"crab";53.42223445;6.795424399;"female";NA;NA;0;-0.568657147;0.32337095;2.48490665;1.916249503;-0.011972459;0.115;0.00512774972884213;0.112;0.137;0.091;0
"CZD";"wave";53.42223445;6.795424399;"female";2;2;1;0.55527295;0.308328049;1.360976553;1.916249503;-0.011972459;0.58375;0.00779497753644604;0.57;0.6;0.539;0
"CZC";"crab";53.60225133;8.24938829;"female";13;13;1;-0.269407083;0.072580176;2.379546134;2.110139051;0.038425133;0.338;0.00748017300916642;0.338;0.37;0.305;0
"CZC";"wave";53.60225133;8.24938829;"female";19;38;1;0.541523133;0.293247304;1.568615918;2.110139051;0.038425133;0.57775;0.00806911131723965;0.575;0.605;0.544;1
"CZC";"crab";53.73421154;11.05511778;"female";71;71;1;0.100308375;0.01006177;2.302585093;2.402893468;0.035455612;0.57075;0.00782712752907087;0.586;0.612;0.559;1
"CZC";"crab";53.73421154;11.05511778;"female";NA;NA;0;-0.146551703;0.021477402;2.549445171;2.402893468;0.035455612;0.44;0.00786471975581378;0.442;0.471;0.413;0
"CZC";"wave";53.73421154;11.05511778;"female";6.333333333;9;1;0.562343835;0.316230589;1.840549633;2.402893468;0.035455612;0.57225;0.00782370033594952;0.567;0.598;0.536;1
"CZD";"wave";53.80314306;3.512931677;"male";25;25;1;-0.062528456;0.003909808;1.256450924;1.193922468;-0.122919978;0.50675;0.00808781662986776;0.503;0.53;0.476;0
"CZD";"crab";53.80314306;3.512931677;"male";NA;NA;0;1.194554174;1.426959674;1.256450924;2.451005098;-0.122919978;0.225;0.00710333304961152;0.218;0.251;0.187;0
"CZB";"wave";54.22593616;5.864875191;"male";14.66666667;21;1;0.071568432;0.00512204;1.768981202;1.840549633;-0.076923312;0.582;0.00787293485032305;0.575;0.601;0.548;1
"CZB";"crab";54.22593616;5.864875191;"male";38;38;1;0.673365834;0.453421546;1.768981202;2.442347035;-0.076923312;0.528;0.00789427513423327;0.517;0.551;0.482;1
"CZB";"crab";54.22593616;5.864875191;"male";8;8;1;0.715925448;0.512549247;1.768981202;2.48490665;-0.076923312;0.48825;0.00802806353829781;0.494;0.53;0.457;0
"CZC";"crab";54.38539754;7.903592734;"female";4;4;1;-0.348596346;0.121519412;2.415913778;2.067317433;0.055431035;0.26275;0.0069599008204038;0.268;0.301;0.236;0
"CZC";"crab";54.38539754;7.903592734;"female";NA;NA;0;-0.366295923;0.134172703;2.433613355;2.067317433;0.055431035;0.24375;0.00678936729394301;0.253;0.286;0.222;0
"CZC";"wave";54.38539754;7.903592734;"female";NA;NA;0;0.706340879;0.498917438;1.360976553;2.067317433;0.055431035;0.4975;0.00802828958685659;0.499;0.535;0.463;0
"CZC";"wave";54.38539754;7.903592734;"female";NA;NA;0;0.498701515;0.248703201;1.568615918;2.067317433;0.055431035;0.5995;0.00774854486254495;0.589;0.618;0.56;0
"CZD";"crab";54.4440147;6.081552815;"female";NA;NA;0;-0.679646589;0.461919486;2.48490665;1.805260061;-0.032060713;0.063;0.00385652849950578;0.065;0.085;0.049;0
"CZD";"wave";54.4440147;6.081552815;"female";NA;NA;0;0.642109251;0.41230429;1.16315081;1.805260061;-0.032060713;0.533;0.00788944299857138;0.532;0.566;0.498;1
"CZD";"wave";54.4440147;6.081552815;"female";NA;NA;0;0.581484629;0.338124374;1.223775432;1.805260061;-0.032060713;0.5705;0.00798948082730959;0.56;0.591;0.527;1
"CZD";"wave";54.46804544;4.570158762;"male";NA;NA;0;0.22091823;0.048804865;1.519547944;1.740466175;-0.004358755;0.619;0.00767948524468964;0.615;0.642;0.587;0
"CZC";"wave";54.55268187;8.962608327;"male";NA;NA;0;-0.58362338;0.34061625;2.193061293;1.609437912;0.004218914;0.11375;0.00518128434376504;0.105;0.128;0.084;0
"CZC";"wave";54.55268187;8.962608327;"male";NA;NA;0;-0.113619751;0.012909448;2.193061293;2.079441542;0.004218914;0.46875;0.0078912246978405;0.467;0.495;0.439;1
"CZC";"crab";54.55268187;8.962608327;"male";NA;NA;0;0.058230506;0.003390792;2.193061293;2.251291799;0.004218914;0.5685;0.00783213081276526;0.569;0.595;0.543;0
"CZC";"crab";54.55268187;8.962608327;"male";NA;NA;0;0.31653797;0.100196286;2.193061293;2.509599262;0.004218914;0.61825;0.00771753808021538;0.62;0.649;0.592;1
"CZD";"crab";54.60365129;14.74945953;"female";30;30;1;0.275292662;0.07578605;2.415913778;2.69120644;0.044536973;0.62675;0.00764841381813794;0.62;0.648;0.592;1
"CZD";"crab";54.60365129;14.74945953;"female";5;5;1;0.103442405;0.010700331;2.587764035;2.69120644;0.044536973;0.59325;0.00776795949227778;0.587;0.613;0.56;0
"CZD";"wave";54.60365129;14.74945953;"female";4;4;1;1.592594151;2.536356131;1.098612289;2.69120644;0.044536973;0.09575;0.00482404037344777;0.103;0.167;0.059;1
"CZD";"wave";54.60365129;14.74945953;"female";NA;NA;0;1.559804329;2.432989543;1.131402111;2.69120644;0.044536973;0.1035;0.0051054625202256;0.108;0.17;0.065;0
"CZD";"crab";54.96172949;8.140198721;"female";NA;NA;0;-0.273429149;0.074763499;2.370243741;2.096814593;0.039376487;0.34075;0.00757938332697198;0.334;0.366;0.302;1
"CZD";"crab";54.96172949;8.140198721;"female";NA;NA;0;-0.371284939;0.137852506;2.468099531;2.096814593;0.039376487;0.26625;0.00698945258849874;0.249;0.281;0.218;0
"CZD";"wave";54.96172949;8.140198721;"female";NA;NA;0;1.032103856;1.065238369;1.064710737;2.096814593;0.039376487;0.29425;0.00732690958855773;0.302;0.339;0.268;0
"CZD";"wave";54.96172949;8.140198721;"female";6.666666667;9;1;0.844051624;0.712423144;1.252762968;2.096814593;0.039376487;0.42525;0.00781782507940943;0.417;0.457;0.379;0
"CZB";"crab";55.25543161;3.653461901;"female";NA;NA;0;-1.065178817;1.134605912;2.360854001;1.295675184;-0.034994591;0.01025;0.00159275503205861;0.008;0.019;0.003;0
"CZB";"crab";55.25543161;3.653461901;"female";NA;NA;0;-1.08387095;1.174776236;2.379546134;1.295675184;-0.034994591;0.00875;0.00147271911795838;0.007;0.018;0.003;0
"CZB";"wave";55.25543161;3.653461901;"female";65;65;1;0.014741339;0.000217307;1.280933845;1.295675184;-0.034994591;0.53525;0.00788700897696019;0.549;0.574;0.522;1
"CZB";"wave";55.25543161;3.653461901;"female";NA;NA;0;-0.544874449;0.296888165;1.840549633;1.295675184;-0.034994591;0.126;0.0053478359638118;0.125;0.151;0.102;0
"CZD";"crab";55.26664055;11.10832247;"male";2;2;1;-0.01893181;0.000358413;2.407694599;2.388762789;-0.01038172;0.533;0.00809459203508568;0.53;0.556;0.504;0
"CZD";"crab";55.26664055;11.10832247;"male";43;43;1;0.224194241;0.050263058;2.407694599;2.63188884;-0.01038172;0.61325;0.0077011970812414;0.615;0.643;0.588;1
"CZB";"crab";55.26816944;4.143975097;"female";NA;NA;0;-0.890879928;0.793667047;2.312535424;1.421655496;-0.017865726;0.02125;0.00228055028499715;0.021;0.035;0.012;0
"CZB";"crab";55.26816944;4.143975097;"female";NA;NA;0;-1.037933346;1.077305631;2.459588842;1.421655496;-0.017865726;0.00725;0.00134156972511004;0.009;0.021;0.004;0
"CZB";"wave";55.26816944;4.143975097;"female";14;20;1;-0.01342903;0.000180339;1.435084525;1.421655496;-0.017865726;0.53525;0.00788700897696019;0.533;0.559;0.507;0
"CZB";"wave";55.26816944;4.143975097;"female";18.5;22;1;-0.187782417;0.035262236;1.609437912;1.421655496;-0.017865726;0.41925;0.00785006244435996;0.409;0.438;0.378;0
"CZC";"crab";55.28957487;8.704856423;"female";NA;NA;0;-0.010870642;0.000118171;2.174751721;2.163881079;-0.00115544;0.54025;0.00788102226890654;0.535;0.561;0.508;1
"CZC";"crab";55.28957487;8.704856423;"female";33;33;1;-0.260921646;0.068080105;2.424802726;2.163881079;-0.00115544;0.352;0.00755236781181182;0.345;0.378;0.313;0
"CZC";"wave";55.28957487;8.704856423;"female";3;4;1;0.777586718;0.604641105;1.386294361;2.163881079;-0.00115544;0.45425;0.00809078967749408;0.458;0.497;0.42;0
"CZC";"wave";55.28957487;8.704856423;"female";6.666666667;10;1;0.53464054;0.285840507;1.62924054;2.163881079;-0.00115544;0.58875;0.00797481462502763;0.578;0.607;0.547;1
"CZD";"crab";55.45100961;6.921839318;"female";NA;NA;0;-0.463213741;0.21456697;2.397895273;1.934681532;-0.049118633;0.18575;0.0061498934683796;0.177;0.207;0.15;0
"CZD";"wave";55.45100961;6.921839318;"female";NA;NA;0;0.836069243;0.699011779;1.098612289;1.934681532;-0.049118633;0.4045;0.00776112081139459;0.422;0.462;0.384;0
"CZD";"wave";55.45100961;6.921839318;"female";NA;NA;0;0.740759063;0.54872399;1.193922468;1.934681532;-0.049118633;0.48775;0.00809670917549251;0.48;0.517;0.442;1
"CZC";"crab";55.57429744;13.05353228;"female";4;4;1;0.208204769;0.043349226;2.360854001;2.56905877;0.05327982;0.604;0.00773375411673946;0.613;0.64;0.586;1
"CZC";"wave";55.57429744;13.05353228;"female";6;6;1;1.208082217;1.459462643;1.360976553;2.56905877;0.05327982;0.20375;0.00636938981823724;0.212;0.246;0.18;0
"CZC";"wave";55.57429744;13.05353228;"female";2;2;1;0.760769999;0.578770991;1.808288771;2.56905877;0.05327982;0.46;0.0081497561137509;0.468;0.506;0.43;0
"CZC";"wave";55.77218347;10.06757421;"male";22;22;1;-0.268099456;0.071877318;2.309319785;2.041220329;0.043991223;0.33525;0.00775448089916568;0.339;0.371;0.306;0
"CZC";"wave";55.77218347;10.06757421;"male";NA;NA;0;-0.268099456;0.071877318;2.309319785;2.041220329;0.043991223;0.34075;0.00749492513976709;0.339;0.371;0.306;0
"CZC";"crab";55.77218347;10.06757421;"male";54;54;1;0.106593993;0.011362279;2.309319785;2.415913778;0.043991223;0.57275;0.00834177923032151;0.588;0.614;0.561;1
"CZC";"crab";55.77218347;10.06757421;"male";46.5;73;1;0.158779747;0.025211008;2.309319785;2.468099531;0.043991223;0.60625;0.00772610235108136;0.603;0.63;0.576;1
"CZB";"wave";55.89487894;3.351414179;"male";NA;NA;0;0.249232623;0.0621169;1.2093824;1.458615023;-0.057743841;0.61575;0.00769189675528237;0.618;0.646;0.591;1
"CZB";"crab";55.89487894;3.351414179;"male";NA;NA;0;1.408013433;1.982501828;1.2093824;2.617395833;-0.057743841;0.143;0.00575366972776911;0.142;0.188;0.103;0
"CZB";"crab";55.89487894;3.351414179;"male";NA;NA;0;1.498667801;2.246005179;1.2093824;2.708050201;-0.057743841;0.11875;0.00511553042585854;0.12;0.175;0.078;0
