"rep";"y_rep"
"y_rep[1962]";0.42925
"y_rep[1963]";0.57375
"y_rep[1964]";0.465
"y_rep[1965]";0.6035
"y_rep[1966]";0.3765
"y_rep[1967]";0.38575
"y_rep[1968]";0.4745
"y_rep[1969]";0.4
"y_rep[1970]";0.36425
"y_rep[1971]";0.4165
"y_rep[1972]";0.44775
"y_rep[1973]";0.442
"y_rep[1974]";0.4235
"y_rep[1975]";0.26775
"y_rep[1976]";0.41875
"y_rep[1977]";0.61525
"y_rep[1978]";0.48975
"y_rep[1979]";0.466
"y_rep[1980]";0.2515
"y_rep[1981]";0.363
"y_rep[1982]";0.4885
"y_rep[1983]";0.61475
"y_rep[1984]";0.43725
"y_rep[1985]";0.32375
"y_rep[1986]";0.3255
"y_rep[1987]";0.18475
"y_rep[1988]";0.42525
"y_rep[1989]";0.379
"y_rep[1990]";0.2375
"y_rep[1991]";0.2945
"y_rep[1992]";0.38725
"y_rep[1993]";0.31975
"y_rep[1994]";0.262
"y_rep[1995]";0.40925
"y_rep[1996]";0.284
"y_rep[1997]";0.19875
"y_rep[1998]";0.201
"y_rep[1999]";0.33125
"y_rep[2000]";0.3135
"y_rep[2001]";0.37975
"y_rep[2002]";0.35975
"y_rep[2003]";0.45525
"y_rep[2004]";0.561
"y_rep[2005]";0.3765
"y_rep[2006]";0.3235
"y_rep[2007]";0.52625
"y_rep[2008]";0.505
"y_rep[2009]";0.389
"y_rep[2010]";0.3505
"y_rep[2011]";0.37625
"y_rep[2012]";0.251
"y_rep[2013]";0.6025
"y_rep[2014]";0.4555
"y_rep[2015]";0.4085
"y_rep[2016]";0.3475
"y_rep[2017]";0.26025
"y_rep[2018]";0.60825
"y_rep[2019]";0.62325
"y_rep[2020]";0.39775
"y_rep[2021]";0.4685
"y_rep[2022]";0.61925
"y_rep[2023]";0.39175
"y_rep[2024]";0.58075
"y_rep[2025]";0.2585
"y_rep[2026]";0.323
"y_rep[2027]";0.407
"y_rep[2028]";0.26
"y_rep[2029]";0.476
"y_rep[2030]";0.33975
"y_rep[2031]";0.36975
"y_rep[2032]";0.56625
"y_rep[2033]";0.47625
"y_rep[2034]";0.5035
"y_rep[2035]";0.553
"y_rep[2036]";0.36275
"y_rep[2037]";0.34575
"y_rep[2038]";0.492
"y_rep[2039]";0.6135
"y_rep[2040]";0.399
"y_rep[2041]";0.3045
"y_rep[2042]";0.44225
"y_rep[2043]";0.426
"y_rep[2044]";0.3265
"y_rep[2045]";0.44475
"y_rep[2046]";0.20725
"y_rep[2047]";0.22075
"y_rep[2048]";0.419
"y_rep[2049]";0.41875
"y_rep[2050]";0.43525
"y_rep[2051]";0.495
"y_rep[2052]";0.1995
"y_rep[2053]";0.61325
"y_rep[2054]";0.28275
"y_rep[2055]";0.4415
"y_rep[2056]";0.60775
"y_rep[2057]";0.51425
"y_rep[2058]";0.3755
"y_rep[2059]";0.36675
"y_rep[2060]";0.548
"y_rep[2061]";0.46325
"y_rep[2062]";0.21275
"y_rep[2063]";0.302
"y_rep[2064]";0.4715
"y_rep[2065]";0.279
"y_rep[2066]";0.45475
"y_rep[2067]";0.3675
"y_rep[2068]";0.34475
"y_rep[2069]";0.56875
"y_rep[2070]";0.5605
"y_rep[2071]";0.2565
"y_rep[2072]";0.56725
"y_rep[2073]";0.55425
"y_rep[2074]";0.452
"y_rep[2075]";0.32025
"y_rep[2076]";0.37875
"y_rep[2077]";0.581
"y_rep[2078]";0.226
"y_rep[2079]";0.5645
"y_rep[2080]";0.605
"y_rep[2081]";0.5225
"y_rep[2082]";0.6015
"y_rep[2083]";0.62025
"y_rep[2084]";0.304
"y_rep[2085]";0.6235
"y_rep[2086]";0.424
"y_rep[2087]";0.4705
"y_rep[2088]";0.5575
"y_rep[2089]";0.60725
"y_rep[2090]";0.333
"y_rep[2091]";0.591
"y_rep[2092]";0.44125
"y_rep[2093]";0.46575
"y_rep[2094]";0.57475
"y_rep[2095]";0.4745
"y_rep[2096]";0.23075
"y_rep[2097]";0.5755
"y_rep[2098]";0.4445
"y_rep[2099]";0.4025
"y_rep[2100]";0.36175
"y_rep[2101]";0.14525
"y_rep[2102]";0.39075
"y_rep[2103]";0.30875
"y_rep[2104]";0.62225
"y_rep[2105]";0.4195
"y_rep[2106]";0.42475
"y_rep[2107]";0.33875
"y_rep[2108]";0.6105
"y_rep[2109]";0.38875
"y_rep[2110]";0.5595
"y_rep[2111]";0.49025
"y_rep[2112]";0.37575
"y_rep[2113]";0.464
"y_rep[2114]";0.358
"y_rep[2115]";0.48175
"y_rep[2116]";0.5285
"y_rep[2117]";0.506
"y_rep[2118]";0.6055
"y_rep[2119]";0.5495
"y_rep[2120]";0.564
"y_rep[2121]";0.5195
"y_rep[2122]";0.38025
"y_rep[2123]";0.36825
"y_rep[2124]";0.252
"y_rep[2125]";0.47875
"y_rep[2126]";0.46625
"y_rep[2127]";0.3275
"y_rep[2128]";0.3995
"y_rep[2129]";0.48325
"y_rep[2130]";0.6
"y_rep[2131]";0.5385
"y_rep[2132]";0.4585
"y_rep[2133]";0.43375
"y_rep[2134]";0.26875
"y_rep[2135]";0.23825
"y_rep[2136]";0.49875
"y_rep[2137]";0.54525
"y_rep[2138]";0.4865
"y_rep[2139]";0.4795
"y_rep[2140]";0.24
"y_rep[2141]";0.334
"y_rep[2142]";0.46525
"y_rep[2143]";0.51525
"y_rep[2144]";0.2855
"y_rep[2145]";0.2895
"y_rep[2146]";0.5405
"y_rep[2147]";0.46925
"y_rep[2148]";0.5265
"y_rep[2149]";0.4785
"y_rep[2150]";0.33375
"y_rep[2151]";0.338
"y_rep[2152]";0.31725
"y_rep[2153]";0.423
"y_rep[2154]";0.304
"y_rep[2155]";0.19225
"y_rep[2156]";0.234
"y_rep[2157]";0.30425
"y_rep[2158]";0.503
"y_rep[2159]";0.629
"y_rep[2160]";0.61275
"y_rep[2161]";0.49725
"y_rep[2162]";0.5365
"y_rep[2163]";0.19975
"y_rep[2164]";0.51225
"y_rep[2165]";0.566
"y_rep[2166]";0.47575
"y_rep[2167]";0.46825
"y_rep[2168]";0.46325
"y_rep[2169]";0.52175
"y_rep[2170]";0.46875
"y_rep[2171]";0.261
"y_rep[2172]";0.42825
"y_rep[2173]";0.6325
"y_rep[2174]";0.563
"y_rep[2175]";0.39375
"y_rep[2176]";0.1785
"y_rep[2177]";0.47675
"y_rep[2178]";0.3825
"y_rep[2179]";0.373
"y_rep[2180]";0.40575
"y_rep[2181]";0.54025
"y_rep[2182]";0.28925
"y_rep[2183]";0.392
"y_rep[2184]";0.482
"y_rep[2185]";0.396
"y_rep[2186]";0.61375
"y_rep[2187]";0.5905
"y_rep[2188]";0.5055
"y_rep[2189]";0.58325
"y_rep[2190]";0.44625
"y_rep[2191]";0.39325
"y_rep[2192]";0.43875
"y_rep[2193]";0.54925
"y_rep[2194]";0.43875
"y_rep[2195]";0.228
"y_rep[2196]";0.4255
"y_rep[2197]";0.47225
"y_rep[2198]";0.52275
"y_rep[2199]";0.52575
"y_rep[2200]";0.2355
"y_rep[2201]";0.26225
"y_rep[2202]";0.4825
"y_rep[2203]";0.409
"y_rep[2204]";0.62375
"y_rep[2205]";0.4815
"y_rep[2206]";0.52025
"y_rep[2207]";0.413
"y_rep[2208]";0.449
"y_rep[2209]";0.6005
"y_rep[2210]";0.42225
"y_rep[2211]";0.1735
"y_rep[2212]";0.37775
"y_rep[2213]";0.559
"y_rep[2214]";0.36825
"y_rep[2215]";0.50325
"y_rep[2216]";0.46425
"y_rep[2217]";0.2075
"y_rep[2218]";0.56025
"y_rep[2219]";0.4565
"y_rep[2220]";0.50475
"y_rep[2221]";0.41475
"y_rep[2222]";0.569
"y_rep[2223]";0.603
"y_rep[2224]";0.29425
"y_rep[2225]";0.333
"y_rep[2226]";0.57525
"y_rep[2227]";0.47075
"y_rep[2228]";0.50175
"y_rep[2229]";0.522
"y_rep[2230]";0.33825
"y_rep[2231]";0.6145
"y_rep[2232]";0.601
"y_rep[2233]";0.57675
"y_rep[2234]";0.23675
"y_rep[2235]";0.22675
"y_rep[2236]";0.37725
"y_rep[2237]";0.48375
"y_rep[2238]";0.62475
"y_rep[2239]";0.42725
"y_rep[2240]";0.42475
"y_rep[2241]";0.53925
"y_rep[2242]";0.45
"y_rep[2243]";0.2395
"y_rep[2244]";0.25275
"y_rep[2245]";0.2205
"y_rep[2246]";0.48325
"y_rep[2247]";0.413
"y_rep[2248]";0.2715
"y_rep[2249]";0.47975
"y_rep[2250]";0.5745
"y_rep[2251]";0.4685
"y_rep[2252]";0.32625
"y_rep[2253]";0.4495
"y_rep[2254]";0.54925
"y_rep[2255]";0.4825
"y_rep[2256]";0.43725
"y_rep[2257]";0.55825
"y_rep[2258]";0.61575
"y_rep[2259]";0.48775
"y_rep[2260]";0.38975
"y_rep[2261]";0.52025
"y_rep[2262]";0.588
"y_rep[2263]";0.4025
"y_rep[2264]";0.59275
"y_rep[2265]";0.39175
"y_rep[2266]";0.592
"y_rep[2267]";0.5385
"y_rep[2268]";0.40725
"y_rep[2269]";0.18225
"y_rep[2270]";0.49775
"y_rep[2271]";0.54675
"y_rep[2272]";0.43225
"y_rep[2273]";0.43625
"y_rep[2274]";0.5275
"y_rep[2275]";0.42
"y_rep[2276]";0.1825
"y_rep[2277]";0.21625
"y_rep[2278]";0.4815
"y_rep[2279]";0.44975
"y_rep[2280]";0.54825
"y_rep[2281]";0.354
"y_rep[2282]";0.41175
"y_rep[2283]";0.48025
"y_rep[2284]";0.484
"y_rep[2285]";0.43575
"y_rep[2286]";0.1435
"y_rep[2287]";0.33825
"y_rep[2288]";0.5795
"y_rep[2289]";0.3345
"y_rep[2290]";0.154
"y_rep[2291]";0.60225
"y_rep[2292]";0.597
"y_rep[2293]";0.52425
"y_rep[2294]";0.57225
"y_rep[2295]";0.46025
"y_rep[2296]";0.60325
"y_rep[2297]";0.605
"y_rep[2298]";0.49075
"y_rep[2299]";0.5835
"y_rep[2300]";0.4615
"y_rep[2301]";0.5225
"y_rep[2302]";0.1995
"y_rep[2303]";0.50625
"y_rep[2304]";0.507
"y_rep[2305]";0.2655
"y_rep[2306]";0.319
"y_rep[2307]";0.50075
"y_rep[2308]";0.20925
"y_rep[2309]";0.4275
"y_rep[2310]";0.53425
"y_rep[2311]";0.4515
"y_rep[2312]";0.221
"y_rep[2313]";0.548
"y_rep[2314]";0.50225
"y_rep[2315]";0.1585
"y_rep[2316]";0.1825
"y_rep[2317]";0.45075
"y_rep[2318]";0.456
"y_rep[2319]";0.4465
"y_rep[2320]";0.3845
"y_rep[2321]";0.333
"y_rep[2322]";0.54775
"y_rep[2323]";0.484
"y_rep[2324]";0.14825
"y_rep[2325]";0.20875
"y_rep[2326]";0.513
"y_rep[2327]";0.35275
"y_rep[2328]";0.23375
"y_rep[2329]";0.47425
"y_rep[2330]";0.25875
"y_rep[2331]";0.355
"y_rep[2332]";0.55625
"y_rep[2333]";0.55125
"y_rep[2334]";0.194
"y_rep[2335]";0.6065
"y_rep[2336]";0.5375
"y_rep[2337]";0.5205
"y_rep[2338]";0.362
"y_rep[2339]";0.60575
"y_rep[2340]";0.32475
"y_rep[2341]";0.1835
"y_rep[2342]";0.2025
"y_rep[2343]";0.499
"y_rep[2344]";0.46675
"y_rep[2345]";0.46375
"y_rep[2346]";0.51875
"y_rep[2347]";0.5975
"y_rep[2348]";0.54375
"y_rep[2349]";0.4345
"y_rep[2350]";0.3535
"y_rep[2351]";0.4795
"y_rep[2352]";0.50025
"y_rep[2353]";0.60025
"y_rep[2354]";0.541
"y_rep[2355]";0.3395
"y_rep[2356]";0.47825
"y_rep[2357]";0.437
"y_rep[2358]";0.33325
"y_rep[2359]";0.438
"y_rep[2360]";0.482
"y_rep[2361]";0.588
"y_rep[2362]";0.5645
"y_rep[2363]";0.443
"y_rep[2364]";0.59775
"y_rep[2365]";0.481
"y_rep[2366]";0.23125
"y_rep[2367]";0.563
"y_rep[2368]";0.556
"y_rep[2369]";0.3935
"y_rep[2370]";0.58025
"y_rep[2371]";0.5955
"y_rep[2372]";0.22575
"y_rep[2373]";0.43475
"y_rep[2374]";0.40975
"y_rep[2375]";0.6055
"y_rep[2376]";0.1465
"y_rep[2377]";0.43475
"y_rep[2378]";0.56875
"y_rep[2379]";0.41
"y_rep[2380]";0.5025
"y_rep[2381]";0.60875
"y_rep[2382]";0.4675
"y_rep[2383]";0.5415
"y_rep[2384]";0.4985
"y_rep[2385]";0.46925
"y_rep[2386]";0.317
"y_rep[2387]";0.4655
"y_rep[2388]";0.6195
"y_rep[2389]";0.61175
"y_rep[2390]";0.40725
"y_rep[2391]";0.494
"y_rep[2392]";0.47625
"y_rep[2393]";0.3185
"y_rep[2394]";0.59775
"y_rep[2395]";0.596
"y_rep[2396]";0.50225
"y_rep[2397]";0.21775
"y_rep[2398]";0.54275
"y_rep[2399]";0.495
"y_rep[2400]";0.2835
"y_rep[2401]";0.27775
"y_rep[2402]";0.293
"y_rep[2403]";0.5255
"y_rep[2404]";0.56925
"y_rep[2405]";0.31775
"y_rep[2406]";0.63425
"y_rep[2407]";0.4915
"y_rep[2408]";0.5725
"y_rep[2409]";0.2345
"y_rep[2410]";0.37725
"y_rep[2411]";0.59925
"y_rep[2412]";0.4355
"y_rep[2413]";0.54625
"y_rep[2414]";0.30575
"y_rep[2415]";0.58125
"y_rep[2416]";0.49475
"y_rep[2417]";0.2755
"y_rep[2418]";0.61475
"y_rep[2419]";0.52125
"y_rep[2420]";0.20175
"y_rep[2421]";0.548
"y_rep[2422]";0.5815
"y_rep[2423]";0.58425
"y_rep[2424]";0.2865
"y_rep[2425]";0.315
"y_rep[2426]";0.4145
"y_rep[2427]";0.5185
"y_rep[2428]";0.47725
"y_rep[2429]";0.315
"y_rep[2430]";0.406
"y_rep[2431]";0.44075
"y_rep[2432]";0.51975
"y_rep[2433]";0.5385
"y_rep[2434]";0.57575
"y_rep[2435]";0.50275
"y_rep[2436]";0.53925
"y_rep[2437]";0.60275
"y_rep[2438]";0.57225
"y_rep[2439]";0.561
"y_rep[2440]";0.26325
"y_rep[2441]";0.229
"y_rep[2442]";0.487
"y_rep[2443]";0.50875
"y_rep[2444]";0.35875
"y_rep[2445]";0.56025
"y_rep[2446]";0.3285
"y_rep[2447]";0.58925
"y_rep[2448]";0.4545
"y_rep[2449]";0.5245
"y_rep[2450]";0.42075
"y_rep[2451]";0.52475
"y_rep[2452]";0.204
"y_rep[2453]";0.44925
"y_rep[2454]";0.2605
"y_rep[2455]";0.5965
"y_rep[2456]";0.577
"y_rep[2457]";0.6165
"y_rep[2458]";0.39325
"y_rep[2459]";0.34675
"y_rep[2460]";0.42875
"y_rep[2461]";0.42475
"y_rep[2462]";0.15575
"y_rep[2463]";0.552
"y_rep[2464]";0.5235
"y_rep[2465]";0.47
"y_rep[2466]";0.5505
"y_rep[2467]";0.45525
"y_rep[2468]";0.5155
"y_rep[2469]";0.219
"y_rep[2470]";0.25775
"y_rep[2471]";0.52825
"y_rep[2472]";0.48675
"y_rep[2473]";0.54225
"y_rep[2474]";0.52075
"y_rep[2475]";0.4685
"y_rep[2476]";0.505
"y_rep[2477]";0.33925
"y_rep[2478]";0.28
"y_rep[2479]";0.5035
"y_rep[2480]";0.531
"y_rep[2481]";0.516
"y_rep[2482]";0.2345
"y_rep[2483]";0.18025
"y_rep[2484]";0.54625
"y_rep[2485]";0.5585
"y_rep[2486]";0.41675
"y_rep[2487]";0.536
"y_rep[2488]";0.5535
"y_rep[2489]";0.5505
"y_rep[2490]";0.25475
"y_rep[2491]";0.46475
"y_rep[2492]";0.4825
"y_rep[2493]";0.41325
"y_rep[2494]";0.4285
"y_rep[2495]";0.52925
"y_rep[2496]";0.1835
"y_rep[2497]";0.3725
"y_rep[2498]";0.5235
"y_rep[2499]";0.49875
"y_rep[2500]";0.57625
"y_rep[2501]";0.57975
"y_rep[2502]";0.31475
"y_rep[2503]";0.4675
"y_rep[2504]";0.56875
"y_rep[2505]";0.447
"y_rep[2506]";0.2365
"y_rep[2507]";0.3215
"y_rep[2508]";0.5205
"y_rep[2509]";0.5115
"y_rep[2510]";0.33525
"y_rep[2511]";0.51125
"y_rep[2512]";0.54575
"y_rep[2513]";0.35625
"y_rep[2514]";0.58825
"y_rep[2515]";0.4325
"y_rep[2516]";0.565
"y_rep[2517]";0.54725
"y_rep[2518]";0.5095
"y_rep[2519]";0.237
"y_rep[2520]";0.56775
"y_rep[2521]";0.546
"y_rep[2522]";0.191
"y_rep[2523]";0.3005
"y_rep[2524]";0.42425
"y_rep[2525]";0.3775
"y_rep[2526]";0.23
"y_rep[2527]";0.271
"y_rep[2528]";0.569
"y_rep[2529]";0.58575
"y_rep[2530]";0.44025
"y_rep[2531]";0.4415
"y_rep[2532]";0.3035
"y_rep[2533]";0.3055
"y_rep[2534]";0.605
"y_rep[2535]";0.463
"y_rep[2536]";0.30375
"y_rep[2537]";0.4995
"y_rep[2538]";0.58425
"y_rep[2539]";0.43825
"y_rep[2540]";0.58575
"y_rep[2541]";0.357
"y_rep[2542]";0.591
"y_rep[2543]";0.451
"y_rep[2544]";0.53775
"y_rep[2545]";0.235
"y_rep[2546]";0.57425
"y_rep[2547]";0.58275
"y_rep[2548]";0.3075
"y_rep[2549]";0.20775
"y_rep[2550]";0.533
"y_rep[2551]";0.25525
"y_rep[2552]";0.35275
"y_rep[2553]";0.20125
"y_rep[2554]";0.1495
"y_rep[2555]";0.24775
"y_rep[2556]";0.5835
"y_rep[2557]";0.55575
"y_rep[2558]";0.38225
"y_rep[2559]";0.6105
"y_rep[2560]";0.56425
"y_rep[2561]";0.4575
"y_rep[2562]";0.19675
"y_rep[2563]";0.49425
"y_rep[2564]";0.61675
"y_rep[2565]";0.62925
"y_rep[2566]";0.5705
"y_rep[2567]";0.5745
"y_rep[2568]";0.54
"y_rep[2569]";0.56275
"y_rep[2570]";0.3755
"y_rep[2571]";0.491
"y_rep[2572]";0.36775
"y_rep[2573]";0.55625
"y_rep[2574]";0.447
"y_rep[2575]";0.40425
"y_rep[2576]";0.4925
"y_rep[2577]";0.31125
"y_rep[2578]";0.59175
"y_rep[2579]";0.512
"y_rep[2580]";0.57875
"y_rep[2581]";0.5715
"y_rep[2582]";0.528
"y_rep[2583]";0.118
"y_rep[2584]";0.51225
"y_rep[2585]";0.558
"y_rep[2586]";0.55975
"y_rep[2587]";0.514
"y_rep[2588]";0.61625
"y_rep[2589]";0.55425
"y_rep[2590]";0.53175
"y_rep[2591]";0.5145
"y_rep[2592]";0.512
"y_rep[2593]";0.40925
"y_rep[2594]";0.452
"y_rep[2595]";0.2085
"y_rep[2596]";0.2285
"y_rep[2597]";0.54725
"y_rep[2598]";0.1515
"y_rep[2599]";0.2125
"y_rep[2600]";0.56725
"y_rep[2601]";0.5405
"y_rep[2602]";0.504
"y_rep[2603]";0.296
"y_rep[2604]";0.325
"y_rep[2605]";0.60525
"y_rep[2606]";0.594
"y_rep[2607]";0.24275
"y_rep[2608]";0.41125
"y_rep[2609]";0.57625
"y_rep[2610]";0.61125
"y_rep[2611]";0.295
"y_rep[2612]";0.22325
"y_rep[2613]";0.22075
"y_rep[2614]";0.1825
"y_rep[2615]";0.19925
"y_rep[2616]";0.43625
"y_rep[2617]";0.2995
"y_rep[2618]";0.3305
"y_rep[2619]";0.58875
"y_rep[2620]";0.613
"y_rep[2621]";0.40925
"y_rep[2622]";0.2235
"y_rep[2623]";0.60325
"y_rep[2624]";0.50975
"y_rep[2625]";0.61825
"y_rep[2626]";0.4175
"y_rep[2627]";0.54775
"y_rep[2628]";0.56975
"y_rep[2629]";0.548
"y_rep[2630]";0.61775
"y_rep[2631]";0.14925
"y_rep[2632]";0.626
"y_rep[2633]";0.599
"y_rep[2634]";0.3915
"y_rep[2635]";0.52075
"y_rep[2636]";0.54825
"y_rep[2637]";0.43175
"y_rep[2638]";0.4335
"y_rep[2639]";0.61875
"y_rep[2640]";0.40225
"y_rep[2641]";0.2395
"y_rep[2642]";0.268
"y_rep[2643]";0.57925
"y_rep[2644]";0.5625
"y_rep[2645]";0.18
"y_rep[2646]";0.29525
"y_rep[2647]";0.5135
"y_rep[2648]";0.19225
"y_rep[2649]";0.598
"y_rep[2650]";0.4485
"y_rep[2651]";0.5945
"y_rep[2652]";0.51225
"y_rep[2653]";0.0975
"y_rep[2654]";0.50725
"y_rep[2655]";0.33375
"y_rep[2656]";0.58325
"y_rep[2657]";0.60825
"y_rep[2658]";0.4625
"y_rep[2659]";0.59925
"y_rep[2660]";0.552
"y_rep[2661]";0.3445
"y_rep[2662]";0.29725
"y_rep[2663]";0.51775
"y_rep[2664]";0.21475
"y_rep[2665]";0.16175
"y_rep[2666]";0.199
"y_rep[2667]";0.2725
"y_rep[2668]";0.57375
"y_rep[2669]";0.57675
"y_rep[2670]";0.5895
"y_rep[2671]";0.579
"y_rep[2672]";0.4845
"y_rep[2673]";0.491
"y_rep[2674]";0.3595
"y_rep[2675]";0.14925
"y_rep[2676]";0.4705
"y_rep[2677]";0.619
"y_rep[2678]";0.55475
"y_rep[2679]";0.2775
"y_rep[2680]";0.6095
"y_rep[2681]";0.47175
"y_rep[2682]";0.583
"y_rep[2683]";0.2645
"y_rep[2684]";0.5605
"y_rep[2685]";0.524
"y_rep[2686]";0.33975
"y_rep[2687]";0.55075
"y_rep[2688]";0.539
"y_rep[2689]";0.48125
"y_rep[2690]";0.14525
"y_rep[2691]";0.551
"y_rep[2692]";0.4895
"y_rep[2693]";0.30175
"y_rep[2694]";0.3405
"y_rep[2695]";0.23975
"y_rep[2696]";0.24425
"y_rep[2697]";0.61125
"y_rep[2698]";0.60525
"y_rep[2699]";0.34275
"y_rep[2700]";0.516
"y_rep[2701]";0.594
"y_rep[2702]";0.5035
"y_rep[2703]";0.622
"y_rep[2704]";0.517
"y_rep[2705]";0.43175
"y_rep[2706]";0.60225
"y_rep[2707]";0.23525
"y_rep[2708]";0.494
"y_rep[2709]";0.5725
"y_rep[2710]";0.231
"y_rep[2711]";0.578
"y_rep[2712]";0.50475
"y_rep[2713]";0.52275
"y_rep[2714]";0.56475
"y_rep[2715]";0.53625
"y_rep[2716]";0.28875
"y_rep[2717]";0.55725
"y_rep[2718]";0.6065
"y_rep[2719]";0.60375
"y_rep[2720]";0.55575
"y_rep[2721]";0.5445
"y_rep[2722]";0.542
"y_rep[2723]";0.612
"y_rep[2724]";0.527
"y_rep[2725]";0.1555
"y_rep[2726]";0.605
"y_rep[2727]";0.462
"y_rep[2728]";0.22025
"y_rep[2729]";0.60675
"y_rep[2730]";0.59925
"y_rep[2731]";0.5445
"y_rep[2732]";0.408
"y_rep[2733]";0.6225
"y_rep[2734]";0.619
"y_rep[2735]";0.34575
"y_rep[2736]";0.585
"y_rep[2737]";0.427
"y_rep[2738]";0.42675
"y_rep[2739]";0.2015
"y_rep[2740]";0.227
"y_rep[2741]";0.50275
"y_rep[2742]";0.49275
"y_rep[2743]";0.18075
"y_rep[2744]";0.34225
"y_rep[2745]";0.32125
"y_rep[2746]";0.6165
"y_rep[2747]";0.6075
"y_rep[2748]";0.40225
"y_rep[2749]";0.44725
"y_rep[2750]";0.55025
"y_rep[2751]";0.49875
"y_rep[2752]";0.41125
"y_rep[2753]";0.52175
"y_rep[2754]";0.4075
"y_rep[2755]";0.2845
"y_rep[2756]";0.411
"y_rep[2757]";0.16575
"y_rep[2758]";0.166
"y_rep[2759]";0.61525
"y_rep[2760]";0.5355
"y_rep[2761]";0.5475
"y_rep[2762]";0.57225
"y_rep[2763]";0.601
"y_rep[2764]";0.599
"y_rep[2765]";0.32475
"y_rep[2766]";0.26025
"y_rep[2767]";0.227
"y_rep[2768]";0.216
"y_rep[2769]";0.556
"y_rep[2770]";0.59725
"y_rep[2771]";0.57425
"y_rep[2772]";0.5615
"y_rep[2773]";0.29425
"y_rep[2774]";0.5815
"y_rep[2775]";0.48825
"y_rep[2776]";0.1325
"y_rep[2777]";0.3615
"y_rep[2778]";0.6275
"y_rep[2779]";0.585
"y_rep[2780]";0.41675
"y_rep[2781]";0.53625
"y_rep[2782]";0.52
"y_rep[2783]";0.1625
"y_rep[2784]";0.251
"y_rep[2785]";0.4515
"y_rep[2786]";0.2695
"y_rep[2787]";0.53175
"y_rep[2788]";0.433
"y_rep[2789]";0.201
"y_rep[2790]";0.57175
"y_rep[2791]";0.46725
"y_rep[2792]";0.191
"y_rep[2793]";0.542
"y_rep[2794]";0.26125
"y_rep[2795]";0.325
"y_rep[2796]";0.5815
"y_rep[2797]";0.1885
"y_rep[2798]";0.323
"y_rep[2799]";0.2335
"y_rep[2800]";0.61025
"y_rep[2801]";0.52525
"y_rep[2802]";0.53775
"y_rep[2803]";0.58725
"y_rep[2804]";0.574
"y_rep[2805]";0.52875
"y_rep[2806]";0.1405
"y_rep[2807]";0.31725
"y_rep[2808]";0.46075
"y_rep[2809]";0.596
"y_rep[2810]";0.13875
"y_rep[2811]";0.58025
"y_rep[2812]";0.4475
"y_rep[2813]";0.6075
"y_rep[2814]";0.567
"y_rep[2815]";0.18725
"y_rep[2816]";0.30825
"y_rep[2817]";0.20725
"y_rep[2818]";0.48475
"y_rep[2819]";0.60175
"y_rep[2820]";0.57275
"y_rep[2821]";0.4465
"y_rep[2822]";0.1255
"y_rep[2823]";0.53875
"y_rep[2824]";0.533
"y_rep[2825]";0.531
"y_rep[2826]";0.3035
"y_rep[2827]";0.615
"y_rep[2828]";0.32225
"y_rep[2829]";0.52525
"y_rep[2830]";0.43425
"y_rep[2831]";0.20025
"y_rep[2832]";0.32525
"y_rep[2833]";0.595
"y_rep[2834]";0.09025
"y_rep[2835]";0.58375
"y_rep[2836]";0.426
"y_rep[2837]";0.55175
"y_rep[2838]";0.5965
"y_rep[2839]";0.5025
"y_rep[2840]";0.55975
"y_rep[2841]";0.50925
"y_rep[2842]";0.185
"y_rep[2843]";0.27375
"y_rep[2844]";0.524
"y_rep[2845]";0.6135
"y_rep[2846]";0.58275
"y_rep[2847]";0.51575
"y_rep[2848]";0.39375
"y_rep[2849]";0.54725
"y_rep[2850]";0.49125
"y_rep[2851]";0.418
"y_rep[2852]";0.6385
"y_rep[2853]";0.62725
"y_rep[2854]";0.19625
"y_rep[2855]";0.2795
"y_rep[2856]";0.53425
"y_rep[2857]";0.5805
"y_rep[2858]";0.32375
"y_rep[2859]";0.4075
"y_rep[2860]";0.60675
"y_rep[2861]";0.47025
"y_rep[2862]";0.18175
"y_rep[2863]";0.15175
"y_rep[2864]";0.62375
"y_rep[2865]";0.52725
"y_rep[2866]";0.56575
"y_rep[2867]";0.60325
"y_rep[2868]";0.567
"y_rep[2869]";0.568
"y_rep[2870]";0.411
"y_rep[2871]";0.586
"y_rep[2872]";0.42775
"y_rep[2873]";0.195
"y_rep[2874]";0.61025
"y_rep[2875]";0.53725
"y_rep[2876]";0.16675
"y_rep[2877]";0.31075
"y_rep[2878]";0.60075
"y_rep[2879]";0.56625
"y_rep[2880]";0.12875
"y_rep[2881]";0.5775
"y_rep[2882]";0.47375
"y_rep[2883]";0.167
"y_rep[2884]";0.60825
"y_rep[2885]";0.60225
"y_rep[2886]";0.51725
"y_rep[2887]";0.512
"y_rep[2888]";0.63075
"y_rep[2889]";0.59825
"y_rep[2890]";0.6095
"y_rep[2891]";0.58075
"y_rep[2892]";0.45525
"y_rep[2893]";0.4465
"y_rep[2894]";0.1755
"y_rep[2895]";0.289
"y_rep[2896]";0.1915
"y_rep[2897]";0.137
"y_rep[2898]";0.26275
"y_rep[2899]";0.597
"y_rep[2900]";0.60025
"y_rep[2901]";0.60625
"y_rep[2902]";0.5375
"y_rep[2903]";0.55075
"y_rep[2904]";0.52125
"y_rep[2905]";0.56725
"y_rep[2906]";0.60325
"y_rep[2907]";0.17325
"y_rep[2908]";0.5925
