shore;ref_ecotype;distAlongPath;test_sex;dur_mean;dur_max;mountYN;size_ratio;size_ratio2;log_male;log_female;shape
CZB;crab;50.76760582;female;NA;NA;0;-1.097280852;1.204025268;2.388762789;1.291481937;-0.062637962
CZB;crab;50.76760582;female;NA;NA;0;-1.193424712;1.424262544;2.48490665;1.291481937;-0.062637962
CZB;wave;50.76760582;female;42;42;1;-0.212595459;0.045196829;1.504077397;1.291481937;-0.062637962
CZB;wave;50.76760582;female;NA;NA;0;-0.413266155;0.170788915;1.704748092;1.291481937;-0.062637962
CZC;crab;20.92487054;female;NA;NA;0;-1.311158777;1.719137337;2.602689685;1.291530909;-0.039983004
CZC;wave;20.92487054;female;21;21;1;-0.094763452;0.008980112;1.386294361;1.291530909;-0.039983004
CZC;wave;20.92487054;female;NA;NA;0;-0.143553616;0.020607641;1.435084525;1.291530909;-0.039983004
CZB;crab;55.25543161;female;NA;NA;0;-1.065178817;1.134605912;2.360854001;1.295675184;-0.034994591
CZB;crab;55.25543161;female;NA;NA;0;-1.08387095;1.174776236;2.379546134;1.295675184;-0.034994591
CZB;wave;55.25543161;female;65;65;1;0.014741339;0.000217307;1.280933845;1.295675184;-0.034994591
CZB;wave;55.25543161;female;NA;NA;0;-0.544874449;0.296888165;1.840549633;1.295675184;-0.034994591
CZD;crab;22.93500026;female;NA;NA;0;-0.955460209;0.912904211;2.251291799;1.29583159;-0.074029837
CZD;crab;22.93500026;female;NA;NA;0;-1.155173508;1.334425834;2.451005098;1.29583159;-0.074029837
CZD;wave;22.93500026;female;60;60;1;0.101909121;0.010385469;1.193922468;1.29583159;-0.074029837
CZD;wave;22.93500026;female;15;15;1;0.043068621;0.001854906;1.252762968;1.29583159;-0.074029837
CZD;crab;40.84215491;female;NA;NA;0;-1.289353174;1.662431609;2.587764035;1.298410861;-0.008921441
CZD;crab;40.84215491;female;NA;NA;0;-1.289353174;1.662431609;2.587764035;1.298410861;-0.008921441
CZD;wave;40.84215491;female;NA;NA;0;0.135260051;0.018295281;1.16315081;1.298410861;-0.008921441
CZD;wave;40.84215491;female;NA;NA;0;0.045647892;0.00208373;1.252762968;1.298410861;-0.008921441
CZA;crab;166.1362506;female;NA;NA;0;-1.046346383;1.094840753;2.346601978;1.300255596;-0.093156882
CZA;wave;166.1362506;female;2;2;1;-0.100927378;0.010186336;1.401182974;1.300255596;-0.093156882
CZC;crab;146.1763457;female;NA;NA;0;-0.981370113;0.963087298;2.282382386;1.301012273;-0.053203003
CZC;crab;146.1763457;female;NA;NA;0;-1.096883;1.203152315;2.397895273;1.301012273;-0.053203003
CZC;wave;146.1763457;female;NA;NA;0;-0.109974701;0.012094435;1.410986974;1.301012273;-0.053203003
CZC;wave;146.1763457;female;54;54;1;-0.180592268;0.032613567;1.481604541;1.301012273;-0.053203003
CZC;crab;17.65411713;female;NA;NA;0;-1.01854465;1.037433204;2.32238772;1.30384307;-0.028974255
CZC;crab;17.65411713;female;NA;NA;0;-1.155745771;1.335748288;2.459588842;1.30384307;-0.028974255
CZC;crab;145.9570456;female;NA;NA;0;-1.144531471;1.309952288;2.451005098;1.306473627;-0.031849314
CZC;crab;145.9570456;female;NA;NA;0;-1.153115215;1.329674699;2.459588842;1.306473627;-0.031849314
CZC;wave;145.9570456;female;NA;NA;0;-0.19760377;0.03904725;1.504077397;1.306473627;-0.031849314
CZC;wave;145.9570456;female;12.5;13;1;-0.262142291;0.068718581;1.568615918;1.306473627;-0.031849314
CZB;wave;142.6941546;male;10;10;1;-0.460987871;0.212509818;1.769320691;1.30833282;-0.064292537
CZB;wave;59.37167985;male;NA;NA;0;-0.384262425;0.147657611;1.692595244;1.30833282;-0.081836319
CZC;wave;14.36370248;male;17;17;1;-0.464989281;0.216215031;1.773322101;1.30833282;-0.063647249
CZC;wave;24.51787225;male;NA;NA;0;0.199691504;0.039876697;1.108641315;1.30833282;-0.086255175
CZC;wave;38.93020127;male;27;27;1;0.100522005;0.010104673;1.207810815;1.30833282;-0.050254476
CZC;wave;76.82562065;male;NA;NA;0;-1.001110805;1.002222843;2.309443624;1.30833282;0.05974564
CZC;wave;102.6766326;male;NA;NA;0;-0.689200136;0.474996828;1.997532956;1.30833282;0.043490272
CZC;wave;67.11085442;male;NA;NA;0;-0.94106498;0.885603296;2.2493978;1.30833282;0.019735847
CZD;wave;44.10415871;male;NA;NA;0;-0.181925919;0.03309704;1.490258739;1.30833282;-0.070392609
CZD;wave;150.403022;male;NA;NA;0;-0.958750085;0.919201726;2.267082905;1.30833282;0.063710484
CZD;wave;177.3634523;male;NA;NA;0;-0.258881574;0.067019669;1.567214393;1.30833282;-0.061784678
CZC;crab;44.83933072;female;NA;NA;0;-0.876077487;0.767511763;2.186051277;1.30997379;-0.088034678
CZC;crab;44.83933072;female;NA;NA;0;-1.223723024;1.49749804;2.533696814;1.30997379;-0.088034678
CZC;wave;44.83933072;female;NA;NA;0;0.057210821;0.003273078;1.252762968;1.30997379;-0.088034678
CZA;crab;173.8751443;female;NA;NA;0;-1.220317135;1.489173909;2.533696814;1.313379679;-0.055598995
CZD;crab;77.19807111;female;NA;NA;0;-1.084407216;1.175939009;2.397895273;1.313488057;-0.006823231
CZD;wave;77.19807111;female;NA;NA;0;-0.168116484;0.028263152;1.481604541;1.313488057;-0.006823231
CZC;crab;11.42274876;female;NA;NA;0;-0.935160945;0.874525994;2.251291799;1.316130853;-0.05424894
CZC;crab;11.42274876;female;NA;NA;0;-0.99640457;0.992822068;2.312535424;1.316130853;-0.05424894
CZC;wave;11.42274876;female;14;14;1;0.122208385;0.014934889;1.193922468;1.316130853;-0.05424894
CZC;wave;11.42274876;female;58;58;1;0.092355422;0.008529524;1.223775432;1.316130853;-0.05424894
CZA;wave;342.3286197;female;22.33333333;38;1;-0.09432084;0.008896421;1.410986974;1.316666133;-0.066035641
CZC;crab;153.4738612;female;NA;NA;0;-1.087167769;1.181933757;2.406945108;1.31977734;-0.060742317
CZC;crab;153.4738612;female;NA;NA;0;-1.205951305;1.454318549;2.525728644;1.31977734;-0.060742317
CZC;wave;153.4738612;female;NA;NA;0;0.067014371;0.004490926;1.252762968;1.31977734;-0.060742317
CZB;crab;185.1993374;female;NA;NA;0;-1.065370838;1.135015023;2.388762789;1.323391951;-0.057356097
CZB;crab;185.1993374;female;NA;NA;0;-1.256824879;1.579608776;2.58021683;1.323391951;-0.057356097
CZB;wave;185.1993374;female;NA;NA;0;-0.381356141;0.145432506;1.704748092;1.323391951;-0.057356097
CZB;wave;185.1993374;female;10;13;1;-0.517157682;0.267452069;1.840549633;1.323391951;-0.057356097
CZD;crab;70.7568339;female;NA;NA;0;-1.159558462;1.344575826;2.493205453;1.333646991;-0.060791773
CZD;wave;70.7568339;female;29;29;1;-0.027329562;0.000746905;1.360976553;1.333646991;-0.060791773
CZD;wave;70.7568339;female;75;75;1;-0.027329562;0.000746905;1.360976553;1.333646991;-0.060791773
CZB;wave;212.3696687;male;17;17;1;-0.141008188;0.019883309;1.476009255;1.335001067;-0.093654073
CZB;wave;71.93369937;male;23;23;1;-0.446836576;0.199662926;1.781837643;1.335001067;0.015730348
CZB;wave;74.41342196;male;NA;NA;0;-1.010574263;1.021260342;2.34557533;1.335001067;0.027444194
CZC;wave;142.1419275;male;NA;NA;0;-0.125513101;0.015753539;1.460514168;1.335001067;-0.109392811
CZC;wave;23.52756097;male;NA;NA;0;0.214207863;0.045885008;1.120793204;1.335001067;-0.091614971
CZC;wave;51.22616714;male;NA;NA;0;-1.04482145;1.091651861;2.379822516;1.335001067;-0.029019257
CZC;wave;57.76882495;male;NA;NA;0;-0.94511682;0.893245804;2.280117887;1.335001067;0.029919767
CZC;wave;74.22044708;male;NA;NA;0;-1.26861892;1.609393964;2.603619987;1.335001067;0.05490977
CZC;wave;78.36945388;male;NA;NA;0;-1.230094672;1.513132903;2.565095739;1.335001067;0.09324371
CZC;wave;91.68437579;male;NA;NA;0;-1.017844775;1.036007987;2.352845842;1.335001067;0.07144634
CZC;wave;107.2130277;male;NA;NA;0;-1.121542204;1.257856916;2.456543271;1.335001067;0.073112188
CZD;wave;50.93457364;male;NA;NA;0;-0.627086642;0.393237657;1.962087709;1.335001067;0.009640926
CZD;wave;127.7724015;male;NA;NA;0;-1.165948104;1.359434982;2.500949171;1.335001067;0.04903172
CZD;wave;180.2013076;male;NA;NA;0;0.121458842;0.01475225;1.213542225;1.335001067;-0.075870269
CZD;crab;223.321342;female;NA;NA;0;-1.095800851;1.200779506;2.433613355;1.337812504;0.016451035
CZD;wave;223.321342;female;10;10;1;0.029479684;0.000869052;1.30833282;1.337812504;0.016451035
CZA;crab;347.1539254;female;NA;NA;0;-1.053759146;1.110408338;2.403334996;1.34957585;-0.014952983
CZA;crab;347.1539254;female;NA;NA;0;-1.10573033;1.222639563;2.45530618;1.34957585;-0.014952983
CZA;wave;347.1539254;female;6.5;7;1;0.305771798;0.093496392;1.043804052;1.34957585;-0.014952983
CZA;wave;347.1539254;female;19;19;1;-0.152276852;0.02318824;1.501852702;1.34957585;-0.014952983
CZB;wave;56.27223729;male;1.5;2;1;-0.508324664;0.258393964;1.869301217;1.360976553;3.8e-05
CZB;wave;180.3141619;male;NA;NA;0;-0.170388736;0.029032321;1.53136529;1.360976553;-0.047127176
CZC;wave;165.7145112;male;NA;NA;0;-0.343400069;0.117923608;1.704376622;1.360976553;-0.026475022
CZC;wave;169.7700696;male;32;32;1;0.448183239;0.200868216;0.912793314;1.360976553;-0.077164938
CZC;wave;15.38246985;male;NA;NA;0;0.431401917;0.186107614;0.929574636;1.360976553;-0.104000004
CZC;wave;27.61910133;male;57.5;78;1;0.106578249;0.011358923;1.254398304;1.360976553;-0.110467783
CZC;wave;43.91027097;male;63;63;1;0.245187928;0.06011712;1.115788625;1.360976553;-0.087900177
CZC;wave;49.59049426;male;4;4;1;0.296401429;0.087853807;1.064575124;1.360976553;-0.053659882
CZC;wave;59.89063703;male;NA;NA;0;-0.741143997;0.549294425;2.10212055;1.360976553;0.00277616
CZD;wave;36.32034632;male;11;11;1;0.032113703;0.00103129;1.32886285;1.360976553;-0.064275009
CZD;wave;132.2823265;male;NA;NA;0;-1.019651426;1.039689031;2.380627979;1.360976553;0.051786209
CZD;wave;18.6750629;male;32;32;1;0.157775322;0.024893052;1.203201231;1.360976553;0.005536697
CZA;wave;153.72628;female;26;26;1;-0.048586578;0.002360656;1.415853163;1.367266585;-0.103637795
CZA;wave;153.72628;female;NA;NA;0;-0.219925719;0.048367322;1.587192303;1.367266585;-0.103637795
CZA;wave;225.5618037;male;NA;NA;0;-0.870023817;0.756941443;2.238663243;1.368639426;0.033633689
CZC;crab;167.9268599;female;NA;NA;0;-1.04979709;1.102073931;2.424802726;1.375005636;-0.048874073
CZC;crab;167.9268599;female;NA;NA;0;-1.134593627;1.287302698;2.509599262;1.375005636;-0.048874073
CZC;wave;167.9268599;female;7;10;1;0.09407179;0.008849502;1.280933845;1.375005636;-0.048874073
CZD;crab;65.19337657;female;NA;NA;0;-0.95390363;0.909932135;2.332143895;1.378240265;-0.006813076
CZD;crab;65.19337657;female;NA;NA;0;-1.04656246;1.095292984;2.424802726;1.378240265;-0.006813076
CZD;wave;65.19337657;female;NA;NA;0;0.502771528;0.252779209;0.875468737;1.378240265;-0.006813076
CZD;wave;65.19337657;female;NA;NA;0;0.313529528;0.098300765;1.064710737;1.378240265;-0.006813076
CZC;crab;154.6782063;female;NA;NA;0;-1.139423845;1.2982867;2.517696473;1.378272627;-0.05284332
CZD;crab;27.26704208;female;NA;NA;0;-1.008412375;1.016895518;2.388762789;1.380350414;0.010904684
CZD;crab;27.26704208;female;NA;NA;0;-1.026594694;1.053896666;2.406945108;1.380350414;0.010904684
CZD;wave;27.26704208;female;15.33333333;38;1;0.099416569;0.009883654;1.280933845;1.380350414;0.010904684
CZD;wave;27.26704208;female;27;27;1;-0.03063656;0.000938599;1.410986974;1.380350414;0.010904684
CZD;crab;35.93174493;female;NA;NA;0;-0.996110269;0.992235668;2.379546134;1.383435865;-0.005537011
CZD;crab;35.93174493;female;NA;NA;0;-1.084663666;1.176495269;2.468099531;1.383435865;-0.005537011
CZD;wave;35.93174493;female;NA;NA;0;0.353816448;0.125186079;1.029619417;1.383435865;-0.005537011
CZD;wave;35.93174493;female;2.5;3;1;0.159660434;0.025491454;1.223775432;1.383435865;-0.005537011
CZD;crab;209.91025;female;NA;NA;0;-0.966982848;0.935055828;2.351375257;1.384392409;-0.024903461
CZD;wave;209.91025;female;NA;NA;0;0.07605959;0.005785061;1.30833282;1.384392409;-0.024903461
CZB;wave;80.7756161;male;1;1;1;-1.006086704;1.012210455;2.392381065;1.386294361;0.0299981
CZB;wave;96.57463238;male;NA;NA;0;-0.900235588;0.810424114;2.286529949;1.386294361;0.034274935
CZB;wave;115.70599;male;27;39;1;-0.193286191;0.037359552;1.579580552;1.386294361;-0.045646129
CZB;wave;117.9135953;male;NA;NA;0;-0.797177064;0.635491271;2.183471425;1.386294361;-0.001845865
CZC;wave;68.48999727;male;NA;NA;0;-1.111865691;1.236245314;2.498160052;1.386294361;0.081080322
CZC;wave;91.39245681;male;NA;NA;0;-1.186145973;1.40694227;2.572440335;1.386294361;0.06473759
CZC;wave;106.2436223;male;NA;NA;0;-0.900523756;0.810943035;2.286818117;1.386294361;0.085195256
CZC;wave;68.00256734;male;NA;NA;0;-1.035329348;1.071906859;2.421623709;1.386294361;0.064100336
CZD;wave;73.75359984;male;NA;NA;0;-1.360658685;1.851392058;2.746953046;1.386294361;0.038873704
CZD;wave;119.4443662;male;NA;NA;0;-0.96596648;0.93309124;2.352260841;1.386294361;0.074763263
CZD;wave;207.8646745;male;11.5;18;1;-0.114204487;0.013042665;1.500498848;1.386294361;-0.053447922
CZA;wave;141.4661709;male;30;30;1;-0.192491567;0.037053003;1.578785928;1.386294361;-0.126853589
CZA;wave;6.793320443;female;NA;NA;0;0.20027468;0.040109947;1.187843422;1.388118102;-0.03406135
CZD;wave;26.84487686;female;NA;NA;0;0.290812656;0.084572001;1.098612289;1.389424944;-0.071093701
CZD;wave;26.84487686;female;36;36;1;0.165649513;0.027439761;1.223775432;1.389424944;-0.071093701
CZC;crab;17.35711094;female;NA;NA;0;-0.892838476;0.797160544;2.282382386;1.38954391;-0.027989502
CZC;wave;17.35711094;female;33;33;1;-0.114533487;0.01311792;1.504077397;1.38954391;-0.027989502
CZC;wave;17.35711094;female;NA;NA;0;-0.296855044;0.088122917;1.686398954;1.38954391;-0.027989502
CZC;crab;25.49275598;female;NA;NA;0;-1.068836895;1.142412308;2.459588842;1.390751947;-0.018181053
CZC;wave;25.49275598;female;9;9;1;0.004457586;1.99e-05;1.386294361;1.390751947;-0.018181053
CZA;wave;309.5819195;male;1;1;1;-0.276222384;0.076298805;1.667504286;1.391281903;-0.085874081
CZD;crab;26.02082238;female;NA;NA;0;-0.949153332;0.900892048;2.341805806;1.392652474;-0.091481022
CZA;wave;230.1851623;male;NA;NA;0;-1.07299888;1.151326597;2.466765256;1.393766376;0.055120828
CZA;crab;134.5193447;female;NA;NA;0;-1.158387553;1.341861723;2.554899022;1.396511469;-0.058214806
CZC;crab;26.37858393;female;NA;NA;0;-0.912813735;0.833228915;2.312535424;1.399721688;0.004294279
CZC;crab;26.37858393;female;NA;NA;0;-0.961132313;0.923775322;2.360854001;1.399721688;0.004294279
CZC;wave;26.37858393;female;55;55;1;0.3011094;0.090666871;1.098612289;1.399721688;0.004294279
CZC;wave;26.37858393;female;NA;NA;0;-0.456576302;0.208461919;1.85629799;1.399721688;0.004294279
CZA;crab;293.1898461;female;NA;NA;0;-1.158049229;1.341078016;2.558002205;1.399952976;-0.083417742
CZA;wave;293.1898461;female;NA;NA;0;0.406701203;0.165405869;0.993251773;1.399952976;-0.083417742
CZA;wave;293.1898461;female;19;29;1;0.105225809;0.011072471;1.294727168;1.399952976;-0.083417742
CZA;wave;235.7537139;male;NA;NA;0;-0.933466089;0.87135894;2.339563078;1.406096988;0.100685458
CZA;wave;123.9942204;male;NA;NA;0;0.114590135;0.013130899;1.291506853;1.406096988;-0.083314063
CZD;crab;177.4754175;female;NA;NA;0;-0.935202371;0.874603474;2.341805806;1.406603436;0.019177094
CZD;crab;177.4754175;female;NA;NA;0;-0.972942698;0.946617495;2.379546134;1.406603436;0.019177094
CZD;wave;177.4754175;female;4;4;1;0.341892699;0.116890617;1.064710737;1.406603436;0.019177094
CZD;crab;72.46374514;female;NA;NA;0;-1.05888298;1.121233166;2.468099531;1.409216551;-0.062889448
CZD;crab;224.2468169;female;NA;NA;0;-1.058342181;1.120088172;2.468099531;1.409757351;-0.064440702
CZD;crab;224.2468169;female;NA;NA;0;-1.222131489;1.493605377;2.63188884;1.409757351;-0.064440702
CZD;wave;224.2468169;female;NA;NA;0;0.156994382;0.024647236;1.252762968;1.409757351;-0.064440702
CZB;wave;115.70599;male;47.5;65;1;-0.168593578;0.028423795;1.579580552;1.410986974;-0.045646129
CZB;wave;156.060543;male;NA;NA;0;-0.590307695;0.348463175;2.001294669;1.410986974;-0.007316949
CZB;wave;215.7337911;male;25;25;1;-0.0530501;0.002814313;1.464037073;1.410986974;-0.048116243
CZB;wave;2.260927888;male;NA;NA;0;-0.162268312;0.026331005;1.573255286;1.410986974;-0.082325508
CZC;wave;14.60799101;male;15;15;1;0.279831136;0.078305465;1.131155837;1.410986974;-0.086893332
CZC;wave;46.08896286;male;NA;NA;0;-0.596491476;0.355802081;2.00747845;1.410986974;-0.005252194
CZC;wave;59.83087349;male;NA;NA;0;-0.946465667;0.895797259;2.357452641;1.410986974;0.010492741
CZC;wave;57.76882495;male;NA;NA;0;-0.869130913;0.755388545;2.280117887;1.410986974;0.029919767
CZC;wave;72.74696417;male;NA;NA;0;-0.991285226;0.9826464;2.4022722;1.410986974;0.032545775
CZC;wave;109.8520928;male;NA;NA;0;-0.960515141;0.922589336;2.371502115;1.410986974;0.092043376
CZC;wave;109.8520928;male;NA;NA;0;-0.960515141;0.922589336;2.371502115;1.410986974;0.092043376
CZC;wave;107.2130277;male;NA;NA;0;-1.045556297;1.093187971;2.456543271;1.410986974;0.073112188
CZD;wave;58.41183403;male;23;23;1;0.262352959;0.068829075;1.148634014;1.410986974;-0.155119711
CZD;wave;150.2984036;male;NA;NA;0;-1.111457697;1.235338212;2.522444671;1.410986974;0.105221591
CZA;wave;233.1860403;male;NA;NA;0;-1.19741297;1.43379782;2.610835998;1.413423029;0.045204382
CZC;crab;19.84147868;female;NA;NA;0;-0.826817539;0.683627243;2.240709689;1.41389215;-0.057296794
CZC;wave;19.84147868;female;13;13;1;0.132958305;0.017677911;1.280933845;1.41389215;-0.057296794
CZD;crab;76.26671356;female;NA;NA;0;-0.906288774;0.821359342;2.32238772;1.416098946;-0.007646191
CZD;crab;76.26671356;female;NA;NA;0;-1.125503047;1.26675711;2.541601993;1.416098946;-0.007646191
CZD;wave;76.26671356;female;NA;NA;0;0.386479529;0.149366426;1.029619417;1.416098946;-0.007646191
CZD;wave;76.26671356;female;NA;NA;0;0.386479529;0.149366426;1.029619417;1.416098946;-0.007646191
CZC;crab;41.82487447;female;27;27;1;-0.976526984;0.95360495;2.397895273;1.421368289;-0.039032285
CZC;crab;41.82487447;female;NA;NA;0;-0.994545489;0.98912073;2.415913778;1.421368289;-0.039032285
CZB;crab;55.26816944;female;NA;NA;0;-0.890879928;0.793667047;2.312535424;1.421655496;-0.017865726
CZB;crab;55.26816944;female;NA;NA;0;-1.037933346;1.077305631;2.459588842;1.421655496;-0.017865726
CZB;wave;55.26816944;female;14;20;1;-0.01342903;0.000180339;1.435084525;1.421655496;-0.017865726
CZB;wave;55.26816944;female;18.5;22;1;-0.187782417;0.035262236;1.609437912;1.421655496;-0.017865726
CZA;crab;167.2828372;female;NA;NA;0;-0.990299319;0.980692742;2.415913778;1.425614459;-0.098977282
CZA;crab;167.2828372;female;NA;NA;0;-1.057624134;1.118568808;2.483238593;1.425614459;-0.098977282
CZA;wave;167.2828372;female;NA;NA;0;-0.091708165;0.008410387;1.517322624;1.425614459;-0.098977282
CZA;crab;295.3640013;female;NA;NA;0;-0.71500177;0.511227531;2.142416341;1.427414571;-0.085802865
CZA;wave;295.3640013;female;NA;NA;0;0.089785382;0.008061415;1.337629189;1.427414571;-0.085802865
CZD;crab;57.57345204;female;NA;NA;0;-1.011085828;1.022294553;2.442347035;1.431261207;-0.089912351
CZD;wave;57.57345204;female;NA;NA;0;0.332648918;0.110655303;1.098612289;1.431261207;-0.089912351
CZC;wave;151.0063164;male;43;62;1;-0.471907797;0.222696969;1.906992322;1.435084525;-0.028724918
CZC;wave;152.6457074;male;19;19;1;0.060292769;0.003635218;1.374791757;1.435084525;-0.072438186
CZC;wave;158.967763;male;16;23;1;0.042434077;0.001800651;1.392650448;1.435084525;-0.069988926
CZC;wave;160.9181172;male;24;24;1;0.197254845;0.038909474;1.237829681;1.435084525;-0.064965035
CZC;wave;169.7700696;male;NA;NA;0;0.522291211;0.27278811;0.912793314;1.435084525;-0.077164938
CZC;wave;30.33795945;male;18;18;1;-0.140736505;0.019806764;1.575821031;1.435084525;-0.081845712
CZC;wave;30.33795945;male;18;18;1;-0.140736505;0.019806764;1.575821031;1.435084525;-0.081845712
CZC;wave;50.06712982;male;NA;NA;0;-0.307493193;0.094552064;1.742577719;1.435084525;0.006524038
CZC;wave;102.2387037;male;NA;NA;0;-0.783510871;0.613889285;2.218595396;1.435084525;0.056585551
CZD;wave;28.52271243;male;NA;NA;0;0.232801467;0.054196523;1.202283058;1.435084525;-0.105550131
CZD;wave;73.75359984;male;NA;NA;0;-1.311868521;1.720999017;2.746953046;1.435084525;0.038873704
CZD;wave;92.76298232;male;NA;NA;0;-0.689451634;0.475343556;2.12453616;1.435084525;0.041923555
CZD;wave;108.1982206;male;NA;NA;0;-0.862609298;0.7440948;2.297693823;1.435084525;0.030373901
CZD;wave;138.2447841;male;NA;NA;0;-0.98082854;0.962024624;2.415913065;1.435084525;0.001744795
CZD;wave;167.5121093;male;NA;NA;0;-0.744267552;0.55393419;2.179352078;1.435084525;-0.015210507
CZA;wave;234.8586823;male;NA;NA;0;-0.893965653;0.799174589;2.329050179;1.435084525;0.059649844
